,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
10017,714870833,0,2054-01-18,45.0,0,7.0,61598.0,No,202760.0,Yes,z_F,z_High School,Clerical,91,Private,12130,1,SUV,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10018,48210951,0,2044-04-29,55.0,0,13.0,115656.0,No,333533.0,Yes,z_F,Bachelors,Manager,44,Private,7000,7,SUV,no,0,0,No,4,0,7.0,0,Highly Urban/ Urban
10019,187776372,0,2046-01-12,53.0,0,7.0,54839.0,No,199023.0,No,z_F,Masters,Lawyer,43,Private,12280,15,SUV,no,5536,2,No,1,0,16.0,0,Highly Urban/ Urban
10020,390145148,0,2053-11-16,46.0,0,10.0,75739.0,No,257180.0,Yes,z_F,Masters,Manager,28,Private,16570,7,Minivan,no,0,0,No,0,0,9.0,0,Highly Urban/ Urban
10021,555020654,0,2054-01-24,45.0,0,9.0,53529.0,No,316587.0,Yes,M,Masters,Lawyer,10,Private,8750,4,Pickup,yes,0,0,No,2,0,11.0,0,Highly Urban/ Urban
10022,695008857,0,2051-06-24,48.0,0,8.0,73502.0,No,210563.0,Yes,z_F,Bachelors,Professional,25,Private,11720,13,SUV,no,0,0,No,0,0,9.0,0,Highly Urban/ Urban
10023,543388045,0,2043-08-07,56.0,0,7.0,79293.0,No,247954.0,No,M,Bachelors,z_Blue Collar,66,Commercial,35280,1,Panel Truck,yes,0,0,No,0,0,11.0,0,z_Highly Rural/ Rural
10024,748650212,0,2072-04-29,27.0,0,9.0,32428.0,No,0.0,No,M,<High School,z_Blue Collar,40,Private,7440,4,Minivan,yes,6144,4,No,5,0,6.0,0,Highly Urban/ Urban
10025,891205231,0,2056-11-30,42.0,0,6.0,51695.0,No,0.0,No,M,z_High School,Professional,29,Commercial,17630,10,Van,yes,0,0,No,1,10453,1.0,1,Highly Urban/ Urban
10026,887185796,0,2049-10-23,50.0,0,12.0,74578.0,No,251674.0,Yes,z_F,<High School,z_Blue Collar,45,Private,13960,1,SUV,no,34479,3,Yes,5,6588,4.0,1,Highly Urban/ Urban
10027,331032762,0,2043-12-03,55.0,0,15.0,122070.0,No,335023.0,Yes,z_F,Masters,Lawyer,42,Private,18710,4,SUV,no,4118,2,No,3,2027,13.0,1,z_Highly Rural/ Rural
10028,718911269,0,2049-05-12,50.0,0,4.0,87832.0,No,160661.0,Yes,M,z_High School,z_Blue Collar,8,Commercial,21840,10,Minivan,yes,28204,3,No,0,0,1.0,0,Highly Urban/ Urban
10029,672673381,0,2053-09-16,46.0,0,6.0,108980.0,No,0.0,No,z_F,Bachelors,Manager,40,Private,17000,10,Sports Car,no,1420,3,No,3,0,12.0,0,Highly Urban/ Urban
10030,472441773,0,2063-07-16,36.0,0,10.0,160878.0,No,357482.0,Yes,z_F,PhD,Manager,35,Private,21260,4,SUV,no,0,0,No,1,0,12.0,0,Highly Urban/ Urban
10031,398891963,0,2062-01-08,37.0,0,12.0,53840.0,No,162697.0,Yes,M,z_High School,Professional,36,Private,10580,1,Minivan,no,2577,4,No,6,0,1.0,0,Highly Urban/ Urban
10032,838773580,0,2059-07-31,40.0,0,11.0,21023.0,No,160661.0,No,z_F,z_High School,z_Blue Collar,57,Private,14240,1,Minivan,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
10033,883610787,0,2046-04-30,53.0,0,11.0,53529.0,No,0.0,No,z_F,Masters,z_Blue Collar,37,Commercial,28290,1,Pickup,no,0,0,No,0,2979,15.0,1,Highly Urban/ Urban
10034,217015750,0,2037-07-10,62.0,0,14.0,75381.0,No,243941.0,Yes,z_F,Masters,Manager,48,Private,15240,10,Sports Car,no,0,0,No,3,0,15.0,0,Highly Urban/ Urban
10035,266101002,1,2058-04-03,41.0,1,11.0,59053.0,No,134169.0,Yes,z_F,z_High School,z_Blue Collar,36,Commercial,11510,1,SUV,no,0,0,No,3,1731,1.0,1,Highly Urban/ Urban
10036,402530535,0,2058-03-13,41.0,1,14.0,59115.0,Yes,0.0,No,M,Bachelors,Professional,25,Commercial,36980,6,Panel Truck,yes,0,0,No,4,26188,5.0,1,Highly Urban/ Urban
10037,438954064,0,2067-09-15,32.0,2,11.0,59905.0,Yes,197120.0,No,M,<High School,z_Blue Collar,23,Commercial,8620,1,Pickup,yes,0,0,Yes,4,520,1.0,1,Highly Urban/ Urban
10038,499813882,0,2068-05-02,31.0,3,13.0,55504.0,Yes,0.0,No,z_F,z_High School,z_Blue Collar,11,Commercial,10150,1,Minivan,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
10039,49988311,0,2059-09-03,40.0,1,7.0,53529.0,Yes,0.0,No,z_F,z_High School,z_Blue Collar,14,Commercial,27840,1,Minivan,no,0,0,No,0,0,6.0,0,z_Highly Rural/ Rural
10040,715988300,0,2046-09-24,53.0,0,11.0,25931.0,No,183292.0,Yes,z_F,PhD,Home Maker,54,Private,22880,3,Pickup,no,0,0,No,0,0,15.0,0,z_Highly Rural/ Rural
10041,112298653,0,2047-05-14,52.0,0,13.0,35093.0,No,184784.0,Yes,z_F,z_High School,Clerical,26,Private,7100,1,SUV,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10042,851522155,0,2046-10-26,53.0,0,7.0,48194.0,No,0.0,No,M,Bachelors,Professional,42,Private,16690,1,Van,yes,0,0,No,0,0,12.0,0,Highly Urban/ Urban
10043,931269096,0,2059-07-21,40.0,2,0.0,0.0,No,96384.0,Yes,z_F,z_High School,Home Maker,58,Private,5500,7,SUV,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
10044,937686991,0,2067-11-23,31.0,1,11.0,6068.0,No,56199.0,Yes,z_F,<High School,Home Maker,40,Private,10730,4,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
10045,752507049,0,2063-03-04,36.0,0,6.0,76535.0,No,0.0,No,z_F,Bachelors,Home Maker,61,Private,41790,1,Van,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10046,900513938,0,2055-03-27,44.0,3,17.0,42223.0,No,134918.0,Yes,z_F,z_High School,Clerical,24,Private,12930,6,SUV,no,19731,2,No,0,0,1.0,0,Highly Urban/ Urban
10047,944239689,0,2061-04-06,38.0,0,0.0,0.0,No,0.0,No,M,Bachelors,Home Maker,22,Commercial,21490,6,Van,no,47096,2,Yes,10,1283,8.0,1,Highly Urban/ Urban
10048,362936198,0,2068-08-21,31.0,2,13.0,71763.0,No,200268.0,Yes,M,Bachelors,Clerical,14,Private,13560,3,Minivan,yes,9251,2,No,3,0,8.0,0,Highly Urban/ Urban
10049,39111685,0,2059-12-27,39.0,0,12.0,43650.0,No,180755.0,Yes,z_F,z_High School,z_Blue Collar,9,Commercial,9260,1,Minivan,no,0,0,No,0,0,7.0,0,Highly Urban/ Urban
10050,627068724,0,2048-11-15,51.0,0,7.0,171649.0,No,434676.0,Yes,z_F,Masters,Lawyer,13,Private,23760,1,Minivan,no,0,0,No,3,0,17.0,0,Highly Urban/ Urban
10051,83458371,2,2058-03-21,41.0,2,0.0,0.0,No,68777.0,Yes,z_F,z_High School,Home Maker,43,Private,14980,9,SUV,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10052,694026286,0,2061-06-05,38.0,0,4.0,24417.0,No,148217.0,Yes,M,z_High School,Clerical,29,Private,18570,9,Van,yes,10192,2,No,4,0,1.0,0,Highly Urban/ Urban
10053,853266389,1,2063-07-23,36.0,2,8.0,88236.0,Yes,0.0,No,z_F,Bachelors,Professional,20,Private,13920,1,SUV,no,4432,1,No,2,2494,13.0,1,Highly Urban/ Urban
10054,893437524,0,2055-09-22,44.0,0,11.0,60847.0,No,172441.0,Yes,M,z_High School,z_Blue Collar,27,Commercial,15210,10,Minivan,yes,0,0,No,1,0,1.0,0,z_Highly Rural/ Rural
10055,975568099,1,2053-12-18,45.0,3,13.0,16086.0,No,108026.0,Yes,M,<High School,Clerical,5,Private,15270,6,Minivan,yes,2997,1,No,0,0,8.0,0,Highly Urban/ Urban
10056,142628941,0,2056-03-21,43.0,2,0.0,0.0,No,0.0,Yes,M,<High School,Student,70,Private,5800,11,Pickup,yes,792,2,No,3,7197,1.0,1,Highly Urban/ Urban
10057,791722844,0,2062-03-23,37.0,0,10.0,74519.0,No,0.0,No,M,Masters,Lawyer,24,Private,15220,4,Minivan,no,0,0,No,0,0,17.0,0,Highly Urban/ Urban
10058,878478018,0,2048-05-14,51.0,0,0.0,0.0,No,0.0,Yes,z_F,z_High School,Student,37,Commercial,6600,1,Sports Car,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
10059,690227177,0,2056-09-03,43.0,0,11.0,65069.0,No,178778.0,Yes,M,Bachelors,Professional,10,Private,12310,6,Minivan,yes,0,0,No,0,0,16.0,0,Highly Urban/ Urban
10060,858628295,0,2058-12-11,40.0,0,9.0,53529.0,No,262533.0,No,z_F,Bachelors,Manager,42,Private,30630,4,Minivan,no,0,0,Yes,0,0,11.0,0,Highly Urban/ Urban
10061,269768682,0,2052-05-14,47.0,0,11.0,65136.0,No,218705.0,Yes,z_F,Bachelors,z_Blue Collar,59,Commercial,12710,1,SUV,no,5468,2,No,3,0,15.0,0,Highly Urban/ Urban
10062,341544787,0,2059-11-10,40.0,0,13.0,31101.0,No,0.0,No,M,z_High School,Clerical,28,Commercial,4610,7,Pickup,yes,1852,2,No,1,3321,6.0,1,Highly Urban/ Urban
10063,964117167,0,2058-06-26,41.0,0,13.0,28380.0,No,118927.0,Yes,z_F,z_High School,Clerical,41,Private,11810,4,SUV,no,0,0,No,1,0,10.0,0,z_Highly Rural/ Rural
10064,301548964,0,2043-12-23,55.0,0,11.0,12729.0,No,0.0,Yes,M,z_High School,Student,25,Commercial,7000,4,Pickup,no,621,3,No,3,1611,1.0,1,Highly Urban/ Urban
10065,695751615,0,2051-10-07,48.0,0,13.0,20887.0,No,159568.0,Yes,M,<High School,Clerical,15,Commercial,30380,10,Panel Truck,no,18920,3,No,0,0,6.0,0,Highly Urban/ Urban
10066,933183894,0,2051-09-26,48.0,0,12.0,32256.0,No,175861.0,Yes,z_F,z_High School,Home Maker,38,Private,10230,1,SUV,no,0,0,No,3,0,5.0,0,z_Highly Rural/ Rural
10067,811028349,1,2063-04-22,36.0,2,14.0,53529.0,Yes,0.0,No,M,Masters,z_Blue Collar,33,Commercial,16610,6,Van,no,7354,2,Yes,0,6885,8.0,1,Highly Urban/ Urban
10068,336053398,0,2066-08-22,33.0,1,9.0,58617.0,No,125712.0,Yes,M,<High School,z_Blue Collar,24,Private,13690,4,Minivan,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10069,494194045,0,2050-11-06,49.0,0,13.0,75610.0,No,252298.0,No,z_F,Masters,Manager,14,Private,17820,7,SUV,no,0,0,No,0,0,11.0,0,Highly Urban/ Urban
10070,862472750,0,2041-09-13,58.0,0,15.0,91051.0,No,329168.0,Yes,M,Bachelors,Professional,31,Commercial,31570,4,Panel Truck,yes,0,0,No,1,1307,1.0,1,z_Highly Rural/ Rural
10071,675583965,0,2050-06-16,49.0,0,14.0,90036.0,No,0.0,No,M,Bachelors,Manager,21,Private,17110,18,Van,yes,0,0,No,0,0,17.0,0,Highly Urban/ Urban
10072,501889917,0,2049-04-03,50.0,0,11.0,105198.0,No,310110.0,Yes,M,Masters,Manager,60,Private,8860,6,Pickup,yes,7792,3,No,3,3380,17.0,1,Highly Urban/ Urban
10073,211551009,0,2044-02-01,55.0,0,12.0,136339.0,No,407905.0,Yes,z_F,Masters,Lawyer,8,Private,18760,1,Minivan,no,0,0,No,0,0,8.0,0,Highly Urban/ Urban
10074,864063343,0,2041-04-01,58.0,0,13.0,43618.0,No,179025.0,Yes,M,Bachelors,Manager,44,Commercial,20930,7,Van,yes,2723,3,No,2,0,8.0,0,Highly Urban/ Urban
10075,579037750,0,2058-05-26,41.0,0,8.0,53529.0,No,160661.0,No,z_F,Bachelors,Professional,17,Private,10420,1,SUV,no,7245,3,No,2,0,6.0,0,Highly Urban/ Urban
10076,317841773,0,2047-11-02,52.0,0,13.0,108078.0,No,316513.0,Yes,z_F,z_High School,z_Blue Collar,40,Commercial,8740,4,Sports Car,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
10077,542936949,0,2042-07-08,57.0,0,8.0,73280.0,No,243431.0,Yes,M,Bachelors,Professional,34,Commercial,20220,10,Van,no,0,0,No,0,0,6.0,0,z_Highly Rural/ Rural
10078,376841098,0,2061-08-24,38.0,0,11.0,99788.0,No,0.0,No,z_F,Bachelors,Professional,11,Private,15280,10,SUV,no,0,0,Yes,4,0,8.0,0,Highly Urban/ Urban
10079,690093473,1,2060-08-03,39.0,2,13.0,48887.0,Yes,178171.0,No,z_F,Bachelors,z_Blue Collar,38,Commercial,10290,10,SUV,no,1459,2,No,5,0,13.0,0,Highly Urban/ Urban
10080,525580421,0,2058-10-11,41.0,0,10.0,98154.0,No,314175.0,No,z_F,z_High School,Professional,35,Private,11320,4,SUV,no,0,0,No,1,0,4.0,0,z_Highly Rural/ Rural
10081,160434456,0,2050-08-17,49.0,1,14.0,61036.0,No,160699.0,Yes,M,z_High School,z_Blue Collar,16,Commercial,12500,10,Minivan,yes,8963,1,No,1,4654,7.0,1,Highly Urban/ Urban
10082,427973991,1,2057-02-11,42.0,2,16.0,30871.0,No,151274.0,Yes,z_F,<High School,Clerical,22,Private,8790,4,SUV,no,6366,1,No,0,0,6.0,0,Highly Urban/ Urban
10083,712590962,0,2039-01-21,60.0,0,12.0,47451.0,No,0.0,No,z_F,Masters,Lawyer,37,Private,11600,4,SUV,no,977,1,No,5,0,18.0,0,Highly Urban/ Urban
10084,773852602,0,2047-10-23,52.0,0,12.0,47161.0,No,0.0,No,z_F,Masters,Manager,41,Private,14300,7,Minivan,no,0,0,No,0,0,10.0,0,Highly Urban/ Urban
10085,654393966,0,2039-10-01,60.0,0,11.0,186590.0,No,501867.0,No,M,PhD,z_Blue Collar,31,Commercial,26160,4,Panel Truck,yes,0,0,No,0,0,10.0,0,Highly Urban/ Urban
10086,634279182,0,2055-12-15,43.0,0,13.0,26913.0,No,156085.0,Yes,z_F,Masters,Manager,5,Private,4190,7,SUV,no,0,0,Yes,2,4386,14.0,1,Highly Urban/ Urban
10087,719893272,0,2048-05-17,51.0,0,14.0,164371.0,No,406985.0,Yes,z_F,z_High School,Professional,16,Private,17130,10,Minivan,no,0,0,No,2,0,1.0,0,Highly Urban/ Urban
10088,880164797,0,2054-07-31,45.0,1,11.0,52149.0,No,184538.0,Yes,z_F,Bachelors,Professional,15,Private,11990,6,SUV,no,0,0,No,0,0,7.0,0,Highly Urban/ Urban
10089,62643113,0,2045-09-03,54.0,0,14.0,85444.0,No,160661.0,No,M,Masters,z_Blue Collar,38,Commercial,27450,1,Panel Truck,no,3689,4,No,5,3501,18.0,1,Highly Urban/ Urban
10090,46204215,0,2063-08-26,36.0,1,11.0,28162.0,Yes,114294.0,No,z_F,PhD,Manager,8,Private,4320,10,SUV,no,0,0,Yes,0,0,12.0,0,Highly Urban/ Urban
10091,714629498,0,2049-08-17,50.0,0,10.0,62880.0,No,0.0,No,z_F,PhD,Doctor,41,Private,12790,1,SUV,no,4538,4,No,11,5627,11.0,1,Highly Urban/ Urban
10092,761549990,0,2053-05-20,46.0,0,1.0,6554.0,No,0.0,No,M,z_High School,Student,25,Private,9120,1,Pickup,yes,27883,2,No,0,5805,7.0,1,Highly Urban/ Urban
10093,579392113,0,2065-09-01,34.0,2,11.0,18077.0,No,104851.0,Yes,z_F,<High School,z_Blue Collar,32,Private,19270,9,Minivan,no,0,0,No,0,0,7.0,0,z_Highly Rural/ Rural
10094,424197869,0,2038-03-02,61.0,0,15.0,31543.0,No,181675.0,Yes,z_F,Masters,Lawyer,16,Private,26780,10,SUV,no,5155,5,No,3,0,8.0,0,Highly Urban/ Urban
10095,499317554,0,2066-08-19,33.0,1,11.0,86321.0,Yes,227138.0,No,M,Masters,z_Blue Collar,17,Commercial,26750,1,Panel Truck,yes,48873,2,Yes,0,3949,24.0,1,Highly Urban/ Urban
10096,234720158,0,2054-09-08,45.0,0,12.0,21361.0,No,146354.0,Yes,M,z_High School,Clerical,5,Commercial,19300,1,Van,yes,0,0,No,0,0,1.0,0,Highly Urban/ Urban
10097,87950036,0,2041-10-15,58.0,0,12.0,115067.0,No,326329.0,Yes,z_F,PhD,Manager,17,Private,18810,4,SUV,no,1774,1,No,0,0,14.0,0,Highly Urban/ Urban
10098,197773530,0,2043-08-13,56.0,2,11.0,60286.0,No,213596.0,Yes,z_F,Bachelors,z_Blue Collar,43,Commercial,23480,10,Minivan,no,0,0,No,0,0,11.0,0,z_Highly Rural/ Rural
10099,303183248,0,2052-07-31,47.0,0,0.0,53529.0,No,0.0,No,z_F,Masters,Home Maker,13,Private,7630,6,SUV,no,0,0,No,0,0,15.0,0,Highly Urban/ Urban
10100,574380692,0,2061-11-25,37.0,0,4.0,32542.0,No,109803.0,Yes,z_F,z_High School,Clerical,37,Private,11490,1,SUV,no,43599,2,Yes,7,2105,10.0,1,Highly Urban/ Urban
10101,737721751,0,2070-07-12,29.0,1,7.0,31407.0,Yes,0.0,No,z_F,z_High School,z_Blue Collar,42,Commercial,11890,1,SUV,no,0,0,No,1,4506,9.0,1,Highly Urban/ Urban
10102,811842984,3,2060-09-11,39.0,5,14.0,12591.0,No,0.0,Yes,M,<High School,Student,41,Private,16570,1,Van,yes,7621,2,No,0,6097,1.0,1,Highly Urban/ Urban
10103,16446925,0,2051-09-13,48.0,0,7.0,22362.0,No,127087.0,Yes,M,<High School,Clerical,39,Commercial,23260,1,Panel Truck,yes,0,0,No,0,0,1.0,0,Highly Urban/ Urban
10104,752904193,0,2045-02-10,54.0,0,14.0,57361.0,No,227490.0,Yes,z_F,z_High School,Manager,57,Commercial,30240,4,Van,no,0,0,No,4,0,1.0,0,Highly Urban/ Urban
10105,310453136,2,2037-04-22,62.0,3,18.0,30322.0,No,150059.0,Yes,z_F,z_High School,z_Blue Collar,5,Private,18780,4,Sports Car,no,23486,2,Yes,0,6561,1.0,1,Highly Urban/ Urban
10106,326870296,0,2059-03-24,40.0,1,12.0,22648.0,No,105038.0,Yes,z_F,<High School,z_Blue Collar,16,Private,7760,9,Sports Car,no,3955,2,No,0,0,7.0,0,Highly Urban/ Urban
10107,806403359,0,2061-06-29,38.0,0,12.0,26537.0,No,144593.0,No,M,<High School,Clerical,48,Private,5700,6,Minivan,no,8256,3,No,1,4863,1.0,1,Highly Urban/ Urban
10108,526802701,0,2053-08-03,46.0,0,5.0,393.0,No,127880.0,No,z_F,z_High School,Home Maker,55,Private,6140,1,SUV,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10109,470253509,0,2038-09-10,61.0,0,14.0,24546.0,No,0.0,No,z_F,z_High School,Professional,39,Private,11100,9,SUV,no,5890,2,No,0,1493,8.0,1,Highly Urban/ Urban
10110,24974672,1,2053-08-29,46.0,0,10.0,84667.0,No,236725.0,Yes,z_F,Bachelors,z_Blue Collar,56,Commercial,13770,13,SUV,no,0,0,No,2,0,7.0,0,Highly Urban/ Urban
10111,745707863,0,2063-10-30,36.0,0,12.0,48509.0,No,160661.0,Yes,M,PhD,z_Blue Collar,49,Private,9950,6,Minivan,yes,0,0,No,0,0,18.0,0,Highly Urban/ Urban
10112,996850220,1,2057-08-28,42.0,1,11.0,53357.0,No,209447.0,Yes,M,z_High School,Professional,18,Commercial,26810,1,Panel Truck,no,6517,1,No,8,7506,1.0,1,Highly Urban/ Urban
10113,816610762,0,2067-11-30,31.0,2,14.0,52248.0,No,178076.0,Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,2850,1,SUV,no,0,0,No,0,0,12.0,0,Highly Urban/ Urban
10114,161442966,0,2059-04-06,40.0,1,0.0,0.0,No,104638.0,Yes,z_F,Bachelors,Home Maker,58,Private,7180,1,SUV,no,1035,3,No,4,0,12.0,0,Highly Urban/ Urban
10115,518683928,0,2048-07-08,51.0,0,11.0,123217.0,No,370038.0,Yes,z_F,Masters,Lawyer,47,Private,18920,1,Minivan,no,0,0,No,0,0,14.0,0,Highly Urban/ Urban
10116,288732715,0,2061-12-21,37.0,2,13.0,39324.0,Yes,151114.0,No,z_F,Bachelors,Home Maker,46,Private,9130,10,SUV,no,5177,2,No,6,0,10.0,0,Highly Urban/ Urban
10117,707920893,0,2061-07-09,38.0,0,12.0,127903.0,No,348479.0,Yes,z_F,Bachelors,Manager,19,Private,18090,1,SUV,no,0,0,Yes,1,0,5.0,0,Highly Urban/ Urban
10118,607470299,0,2052-02-08,47.0,0,10.0,52456.0,No,234158.0,Yes,M,Bachelors,z_Blue Collar,63,Commercial,9830,1,Pickup,no,4215,3,No,3,32386,8.0,1,Highly Urban/ Urban
10119,103901939,0,2050-10-13,49.0,0,0.0,0.0,No,124751.0,No,z_F,Bachelors,Home Maker,63,Private,8420,7,SUV,no,3721,2,No,2,0,12.0,0,Highly Urban/ Urban
10120,499795467,0,2062-11-16,37.0,0,11.0,0.0,No,76867.0,Yes,z_F,<High School,Home Maker,33,Private,5200,6,SUV,no,4327,3,No,0,1304,8.0,1,Highly Urban/ Urban
10121,39376932,0,2049-05-28,50.0,0,14.0,44441.0,No,150983.0,Yes,M,Masters,Lawyer,5,Private,10940,6,Pickup,no,0,0,No,2,0,11.0,0,z_Highly Rural/ Rural
10122,312095500,0,2052-04-02,47.0,0,13.0,24911.0,No,0.0,Yes,M,z_High School,Student,66,Commercial,18170,1,Van,yes,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
10123,728201536,0,2061-10-07,38.0,0,11.0,20148.0,No,0.0,No,z_F,Bachelors,Professional,50,Private,5300,7,Sports Car,no,14850,3,Yes,10,5726,2.0,1,Highly Urban/ Urban
10124,830422780,0,2050-09-28,49.0,0,15.0,127613.0,No,333896.0,Yes,M,<High School,z_Blue Collar,5,Commercial,19160,13,Van,yes,0,0,No,0,0,5.0,0,Highly Urban/ Urban
10125,551398709,0,2071-01-28,28.0,1,12.0,12841.0,No,85755.0,Yes,z_F,Bachelors,Home Maker,52,Private,24690,6,Minivan,no,3031,2,No,5,0,10.0,0,Highly Urban/ Urban
10126,708296698,0,2043-01-29,56.0,0,6.0,103503.0,No,160661.0,No,M,Masters,Professional,31,Commercial,40950,4,Panel Truck,yes,0,0,No,0,0,15.0,0,z_Highly Rural/ Rural
10127,453194620,0,2052-12-24,46.0,0,6.0,65894.0,No,0.0,No,z_F,z_High School,Manager,30,Private,12690,10,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
10128,282856816,0,2058-03-30,41.0,1,13.0,27377.0,No,160661.0,Yes,M,<High School,Clerical,50,Private,15730,1,Minivan,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10129,110119669,0,2059-06-24,40.0,1,14.0,62502.0,No,201110.0,Yes,M,Bachelors,Professional,31,Commercial,23590,1,Panel Truck,yes,0,0,No,0,0,11.0,0,z_Highly Rural/ Rural
10130,890866037,0,2053-02-05,46.0,0,0.0,0.0,No,109860.0,Yes,z_F,z_High School,Home Maker,45,Private,16230,4,Minivan,no,6343,2,No,3,0,8.0,0,Highly Urban/ Urban
10131,631562714,0,2046-01-11,53.0,0,10.0,121708.0,No,356812.0,No,M,PhD,Doctor,27,Private,19480,1,Van,yes,0,0,No,0,0,11.0,0,Highly Urban/ Urban
10132,924220130,0,2049-03-08,50.0,0,0.0,0.0,No,0.0,Yes,z_F,z_High School,Student,32,Commercial,20370,1,Minivan,no,0,0,No,2,0,1.0,0,Highly Urban/ Urban
10133,211941702,0,2058-07-21,41.0,2,17.0,666.0,No,0.0,Yes,z_F,<High School,Student,101,Private,15910,6,Sports Car,no,0,0,No,0,0,7.0,0,z_Highly Rural/ Rural
10134,945995702,2,2058-09-24,41.0,2,11.0,73088.0,No,259027.0,Yes,M,z_High School,z_Blue Collar,49,Commercial,12910,14,Minivan,yes,0,0,No,3,0,8.0,0,z_Highly Rural/ Rural
10135,786943800,0,2061-11-18,37.0,0,12.0,11303.0,No,0.0,No,M,<High School,Clerical,40,Private,6330,4,Pickup,no,37871,1,Yes,0,1589,8.0,1,Highly Urban/ Urban
10136,982625171,0,2053-01-03,46.0,0,12.0,45237.0,No,184819.0,Yes,z_F,<High School,z_Blue Collar,29,Private,10620,1,Sports Car,no,3624,3,No,2,0,1.0,0,Highly Urban/ Urban
10137,454310546,0,1978-05-25,21.0,1,9.0,5939.0,No,0.0,Yes,z_F,z_High School,Student,61,Commercial,16030,11,SUV,no,26803,3,Yes,2,2644,7.0,1,z_Highly Rural/ Rural
10138,790988713,0,2048-05-23,51.0,0,0.0,0.0,No,0.0,Yes,M,<High School,Student,43,Private,1500,9,Minivan,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
10139,102080091,0,2070-03-23,29.0,4,4.0,23652.0,Yes,0.0,No,z_F,z_High School,Clerical,36,Private,6770,4,SUV,no,0,0,No,0,0,8.0,0,z_Highly Rural/ Rural
10140,344719876,0,2057-08-01,42.0,0,13.0,132186.0,No,340510.0,Yes,M,PhD,Manager,5,Private,16070,10,Minivan,yes,0,0,No,0,0,13.0,0,Highly Urban/ Urban
10141,230948853,0,2040-12-25,58.0,0,12.0,69282.0,No,295989.0,Yes,M,Bachelors,Professional,47,Private,25230,6,Minivan,no,0,0,No,1,0,13.0,0,Highly Urban/ Urban
10142,48094801,2,2056-12-06,42.0,3,11.0,59454.0,Yes,0.0,No,z_F,Bachelors,z_Blue Collar,34,Commercial,11650,1,Sports Car,no,5751,3,No,2,0,16.0,0,Highly Urban/ Urban
10143,784168555,0,2043-11-23,55.0,0,0.0,0.0,No,0.0,Yes,z_F,z_High School,Student,44,Private,16160,1,SUV,no,0,0,No,1,0,9.0,0,z_Highly Rural/ Rural
10144,261302280,0,2072-03-18,27.0,4,9.0,34276.0,No,99323.0,Yes,z_F,Bachelors,Clerical,36,Private,11770,9,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
10145,464936366,1,2056-05-30,43.0,1,8.0,78171.0,No,254820.0,Yes,z_F,Masters,Manager,5,Private,13620,3,Minivan,no,7793,3,No,0,0,8.0,0,Highly Urban/ Urban
10146,723237554,0,2065-12-20,33.0,2,13.0,28329.0,Yes,0.0,No,z_F,z_High School,z_Blue Collar,32,Private,8010,1,Sports Car,no,0,0,No,0,5672,11.0,1,Highly Urban/ Urban
10147,90818353,0,2042-03-08,57.0,0,14.0,53529.0,No,160661.0,Yes,z_F,Bachelors,Professional,38,Private,27120,3,Pickup,no,0,0,No,0,0,11.0,0,z_Highly Rural/ Rural
10148,738075150,0,2046-07-01,53.0,0,7.0,10232.0,No,129979.0,Yes,z_F,Masters,Home Maker,33,Private,7820,1,SUV,no,0,0,No,1,3999,18.0,1,Highly Urban/ Urban
10149,371976627,0,2037-10-25,62.0,0,11.0,16897.0,No,130344.0,No,M,z_High School,z_Blue Collar,44,Commercial,16020,10,Minivan,no,7629,2,No,4,8532,9.0,1,z_Highly Rural/ Rural
10150,764551255,0,2060-12-17,38.0,0,11.0,45734.0,No,222653.0,Yes,M,z_High School,Professional,5,Commercial,9870,1,Pickup,no,3296,1,No,3,2156,1.0,1,Highly Urban/ Urban
10151,283029898,0,2052-04-13,47.0,0,13.0,125753.0,No,160661.0,Yes,M,Masters,Manager,36,Commercial,18780,6,Van,yes,4188,2,No,3,2493,8.0,1,Highly Urban/ Urban
